font (NN) -> font
that (DT) -> that
again (RB) -> again
Wha (NNP) -> Wha
Hey (NNP) -> Hey
Get (NNP) -> Get
off (IN) -> off
of (IN) -> of
me (PRP) -> me
i (JJ) -> i
ÔTMa (VBP) -> ÔTMa
La (NNP) -> La
la (FW) -> la
ÔTMa (NNP) -> ÔTMa
i (NN) -> i
ÔTMa (VBP) -> ÔTMa
Tis (NNP) -> Tis
the (DT) -> the
season (NN) -> season
To (TO) -> To
be (VB) -> be
jolly (RB) -> jolly
ÔTMa (JJ) -> ÔTMa
What (WP) -> What
is (VBZ) -> be
this (DT) -> this
place (NN) -> place
The (DT) -> The
Mirror (NNP) -> Mirror
Dimension (NNP) -> Dimension
where (WRB) -> where
I (PRP) -> I
in (IN) -> in
control (NN) -> control
Strange (NNP) -> Strange
stop (NN) -> stop
Can (NNP) -> Can
we (PRP) -> we
please (VB) -> please
just (RB) -> just
talk (VB) -> talk
about (IN) -> about
this (DT) -> this
Parker (NNP) -> Parker
do (VB) -> do
you (PRP) -> you
realize (VB) -> realize
that (IN) -> that
in (IN) -> in
the (DT) -> the
multiverse (NN) -> multiverse
there (EX) -> there
are (VBP) -> be
an (DT) -> an
infinite (JJ) -> infinite
number (NN) -> number
of (IN) -> of
people (NNS) -> people
who (WP) -> who
know (VBP) -> know
Peter (NNP) -> Peter
Parker (NNP) -> Parker
is (VBZ) -> be
And (CC) -> And
if (IN) -> if
that (DT) -> that
spell (VBP) -> spell
gets (VBZ) -> get
loose (JJ) -> loose
they (PRP) -> they
all (DT) -> all
coming (VBG) -> come
here (RB) -> here
I (PRP) -> I
know (VBP) -> know
I (PRP) -> I
get (VBP) -> get
it (PRP) -> it
but (CC) -> but
we (PRP) -> we
just (RB) -> just
send (VB) -> send
them (PRP) -> them
home (NN) -> home
to (TO) -> to
die (VB) -> die
It (PRP) -> It
their (PRP$) -> their
fate (NN) -> fate
You (PRP) -> You
ca (MD) -> ca
change (VB) -> change
that (IN) -> that
any (DT) -> any
more (JJR) -> more
than (IN) -> than
you (PRP) -> you
could (MD) -> could
change (VB) -> change
who (WP) -> who
they (PRP) -> they
are (VBP) -> be
But (CC) -> But
what (WP) -> what
if (IN) -> if
we (PRP) -> we
could (MD) -> could
What (WP) -> What
if (IN) -> if
we (PRP) -> we
could (MD) -> could
change (VB) -> change
their (PRP$) -> their
fate (NN) -> fate
Whoa (NNP) -> Whoa
Oh (NNP) -> Oh
what (WP) -> what
are (VBP) -> be
you (PRP) -> you
doing (VBG) -> do
I (PRP) -> I
not (RB) -> not
giving (VBG) -> give
you (PRP) -> you
the (DT) -> the
Whoa (NNP) -> Whoa
Whoa (NNP) -> Whoa
Whoa (NNP) -> Whoa
Give (NNP) -> Give
me (PRP) -> me
that (IN) -> that
back (RB) -> back
Wait (NNP) -> Wait
a (DT) -> a
minute (NN) -> minute
Is (VBZ) -> Is
that (IN) -> that
an (DT) -> an
Archimedean (JJ) -> Archimedean
Spiral (NNP) -> Spiral
The (DT) -> The
Mirror (NNP) -> Mirror
Dimension (NNP) -> Dimension
is (VBZ) -> be
just (RB) -> just
geometry (NN) -> geometry
You (PRP) -> You
great (JJ) -> great
at (IN) -> at
geometry (NN) -> geometry
You (PRP) -> You
can (MD) -> can
do (VB) -> do
geometry (VB) -> geometry
Square (NNP) -> Square
the (DT) -> the
radius (NN) -> radius
Divide (NNP) -> Divide
by (IN) -> by
pi (NN) -> pi
Plot (NNP) -> Plot
points (NNS) -> point
along (IN) -> along
the (DT) -> the
curve (NN) -> curve
It (PRP) -> It
over (IN) -> over
Parker (NNP) -> Parker
I (PRP) -> I
come (VBP) -> come
pick (NN) -> pick
you (PRP) -> you
up (RP) -> up
when (WRB) -> when
it (PRP) -> it
done (VBN) -> do
Hey (NNP) -> Hey
Strange (NNP) -> Strange
You (PRP) -> You
know (VBP) -> know
what (WP) -> what
cooler (JJR) -> cool
than (IN) -> than
magic (JJ) -> magic
Math (NNP) -> Math
Do (NNP) -> Do
do (VB) -> do
this (DT) -> this
Ow (NNP) -> Ow
I (PRP) -> I
sorry (VBP) -> sorry
sir (JJ) -> sir
but (CC) -> but
I (PRP) -> I
have (VBP) -> have
to (TO) -> to
try (VB) -> try
What (WP) -> What
happened (VBD) -> happen
I (PRP) -> I
fought (MD) -> fought
with (IN) -> with
Strange (NNP) -> Strange
and (CC) -> and
won (VBD) -> win
What (WP) -> What
Look (NNP) -> Look
I (PRP) -> I
stole (VBD) -> steal
his (PRP$) -> his
ring (VBG) -> ring
thing (NN) -> thing
I (PRP) -> I
was (VBD) -> be
swinging (VBG) -> swing
through (IN) -> through
the (DT) -> the
city (NN) -> city
and (CC) -> and
then (RB) -> then
I (PRP) -> I
went (VBD) -> go
through (IN) -> through
this (DT) -> this
massive (JJ) -> massive
mirror (NN) -> mirror
thing (NN) -> thing
and (CC) -> and
then (RB) -> then
I (PRP) -> I
was (VBD) -> be
back (RB) -> back
in (IN) -> in
Where (NNP) -> Where
is (VBZ) -> be
he (PRP) -> he
He (PRP) -> He
trapped (VBD) -> trap
but (CC) -> but
I (PRP) -> I
not (RB) -> not
sure (JJ) -> sure
for (IN) -> for
how (WRB) -> how
long (JJ) -> long
You (PRP) -> You
could (MD) -> could
have (VB) -> have
left (VBN) -> leave
us (PRP) -> us
to (TO) -> to
die (VB) -> die
Why (WRB) -> Why
did (VBD) -> do
you (PRP) -> you
Because (IN) -> Because
that (IN) -> that
not (RB) -> not
who (WP) -> who
he (PRP) -> he
is (VBZ) -> be
I (PRP) -> I
think (VBP) -> think
I (PRP) -> I
can (MD) -> can
help (VB) -> help
you (PRP) -> you
guys (VB) -> guy
If (IN) -> If
I (PRP) -> I
can (MD) -> can
fix (VB) -> fix
what (WP) -> what
happened (VBD) -> happen
to (TO) -> to
you (PRP) -> you
then (RB) -> then
when (WRB) -> when
you (PRP) -> you
go (VBP) -> go
back (RB) -> back
things (NNS) -> thing
will (MD) -> will
be (VB) -> be
different (JJ) -> different
and (CC) -> and
you (PRP) -> you
might (MD) -> might
not (RB) -> not
die (VB) -> die
fighting (VBG) -> fight
What (WP) -> What
do (VBP) -> do
you (PRP) -> you
mean (VB) -> mean
fix (VB) -> fix
us (PRP) -> us
Our (PRP$) -> Our
technology (NN) -> technology
is (VBZ) -> be
advanced (JJ) -> advanced
I (PRP) -> I
can (MD) -> can
help (VB) -> help
you (PRP) -> you
You (PRP) -> You
know (VBP) -> know
something (NN) -> something
of (IN) -> of
a (DT) -> a
scientist (NN) -> scientist
myself (PRP) -> myself
Octavius (NNP) -> Octavius
knows (VBZ) -> know
what (WP) -> what
I (PRP) -> I
can (MD) -> can
do (VB) -> do
Fix (NNP) -> Fix
You (PRP) -> You
mean (VBP) -> mean
like (IN) -> like
a (DT) -> a
dog (NN) -> dog
I (PRP) -> I
refuse (VBP) -> refuse
I (PRP) -> I
ca (MD) -> ca
promise (VB) -> promise
you (PRP) -> you
guys (VBP) -> guy
anything (NN) -> anything
but (CC) -> but
at (IN) -> at
least (JJS) -> least
this (DT) -> this
way (NN) -> way
you (PRP) -> you
get (VBP) -> get
to (TO) -> to
go (VB) -> go
home (NN) -> home
and (CC) -> and
have (VBP) -> have
a (DT) -> a
chance (NN) -> chance
A (NNP) -> A
second (JJ) -> second
chance (NN) -> chance
Come (NNP) -> Come
on (IN) -> on
is (VBZ) -> be
that (IN) -> that
worth (NN) -> worth
trying (VBG) -> try
Trust (NNP) -> Trust
me (PRP) -> me
Peter (NNP) -> Peter
when (WRB) -> when
you (PRP) -> you
try (VBP) -> try
to (TO) -> to
fix (VB) -> fix
people (NNS) -> people
there (EX) -> there
are (VBP) -> be
always (RB) -> always
consequences (NNS) -> consequence
I (PRP) -> I
mean (VBP) -> mean
you (PRP) -> you
do (VBP) -> do
have (VB) -> have
to (TO) -> to
come (VB) -> come
I (PRP) -> I
also (RB) -> also
did (VBD) -> do
know (VB) -> know
that (IN) -> that
you (PRP) -> you
could (MD) -> could
talk (VB) -> talk
But (CC) -> But
if (IN) -> if
you (PRP) -> you
stay (VBP) -> stay
here (RB) -> here
you (PRP) -> you
gon (VBP) -> gon
na (TO) -> na
have (VB) -> have
to (TO) -> to
deal (VB) -> deal
with (IN) -> with
the (DT) -> the
wizard (NN) -> wizard
Ah (NNP) -> Ah
so (IN) -> so
we (PRP) -> we
go (VBP) -> go
along (RB) -> along
or (CC) -> or
die (VB) -> die
Not (RB) -> Not
much (JJ) -> much
of (IN) -> of
a (DT) -> a
choice (NN) -> choice
is (VBZ) -> be
it (PRP) -> it
I (PRP) -> I
just (RB) -> just
wan (VB) -> wan
na (TO) -> na
go (VB) -> go
home (RB) -> home
Well (NNP) -> Well
I (PRP) -> I
myself (PRP) -> myself
do (VBP) -> do
wan (VB) -> wan
na (RB) -> na
be (VB) -> be
killed (VBN) -> kill
especially (RB) -> especially
by (IN) -> by
a (DT) -> a
guy (NN) -> guy
dressed (VBN) -> dress
like (IN) -> like
Dungeons (NNP) -> Dungeons
Dragons (NNP) -> Dragons
so (IN) -> so
what (WP) -> what
your (PRP$) -> your
plan (NN) -> plan
I (PRP) -> I
have (VBP) -> have
it (PRP) -> it
all (DT) -> all
under (IN) -> under
control (NN) -> control
What (WP) -> What
are (VBP) -> be
we (PRP) -> we
gon (VBG) -> gon
na (TO) -> na
do (VB) -> do
about (IN) -> about
this (DT) -> this
thing (NN) -> thing
Uh (NNP) -> Uh
well (RB) -> well
we (PRP) -> we
need (VBP) -> need
to (TO) -> to
find (VB) -> find
somewhere (JJ) -> somewhere
safe (JJ) -> safe
for (IN) -> for
it (PRP) -> it
right (JJ) -> right
Yeah (NNP) -> Yeah
sure (NN) -> sure
You (PRP) -> You
got (VBD) -> get
ta (NNS) -> ta
take (VB) -> take
it (PRP) -> it
Wait (NNP) -> Wait
what (WP) -> what
If (IN) -> If
something (NN) -> something
bad (JJ) -> bad
happens (VBZ) -> happen
you (PRP) -> you
just (RB) -> just
push (VB) -> push
this (DT) -> this
and (CC) -> and
then (RB) -> then
it (PRP) -> it
all (DT) -> all
over (IN) -> over
We (PRP) -> We
not (RB) -> not
gon (VB) -> gon
na (TO) -> na
leave (VB) -> leave
you (PRP) -> you
You (PRP) -> You
ca (MD) -> ca
It (PRP) -> It
dangerous (VB) -> dangerous
You (PRP) -> You
done (VBN) -> do
enough (IN) -> enough
We (PRP) -> We
in (IN) -> in
this (DT) -> this
together (NN) -> together
I (PRP) -> I
know (VBP) -> know
we (PRP) -> we
in (IN) -> in
this (DT) -> this
together (NN) -> together
but (CC) -> but
I (PRP) -> I
ca (MD) -> ca
do (VB) -> do
this (DT) -> this
if (IN) -> if
you (PRP) -> you
in (IN) -> in
danger (NN) -> danger
Okay (NNP) -> Okay
So (NNP) -> So
for (IN) -> for
me (PRP) -> me
MJ (NNP) -> MJ
please (VB) -> please
just (RB) -> just
take (VB) -> take
this (DT) -> this
Please (NNP) -> Please
Fine (NNP) -> Fine
Thank (NNP) -> Thank
you (PRP) -> you
But (CC) -> But
Peter (NNP) -> Peter
if (IN) -> if
I (PRP) -> I
do (VBP) -> do
hear (RB) -> hear
from (IN) -> from
you (PRP) -> you
I (PRP) -> I
pressing (VBG) -> press
the (DT) -> the
button (NN) -> button
Sure (NNP) -> Sure
Okay (NNP) -> Okay
And (CC) -> And
I (PRP) -> I
will (MD) -> will
do (VB) -> do
it (PRP) -> it
Yeah (VB) -> Yeah
we (PRP) -> we
all (DT) -> all
believe (VBP) -> believe
you (PRP) -> you
Michelle (NNP) -> Michelle
No (DT) -> No
way (NN) -> way
that (IN) -> that
his (PRP$) -> his
girlfriend (NN) -> girlfriend
No (DT) -> No
way (NN) -> way
She (PRP) -> She
do (VBP) -> do
it (PRP) -> it
Absolutely (NNP) -> Absolutely
she (PRP) -> she
will (MD) -> will
Okay (VB) -> Okay
See (NNP) -> See
you (PRP) -> you
later (RB) -> later
Be (VB) -> Be
safe (JJ) -> safe
You (PRP) -> You
too (RB) -> too
Okay (NNP) -> Okay
Whoa (NNP) -> Whoa
Okay (NNP) -> Okay
Be (NNP) -> Be
careful (JJ) -> careful
okay (JJ) -> okay
Yeah (NNP) -> Yeah
You (PRP) -> You
too (RB) -> too
So (RB) -> So
uh (JJ) -> uh
who (WP) -> who
coming (VBG) -> come
with (IN) -> with
me (PRP) -> me
Well (NNP) -> Well
I (PRP) -> I
in (IN) -> in
But (CC) -> But
if (IN) -> if
this (DT) -> this
goes (VBZ) -> go
sideways (RB) -> sideways
I (PRP) -> I
gon (VBP) -> gon
na (TO) -> na
fry (VB) -> fry
you (PRP) -> you
from (IN) -> from
the (DT) -> the
inside (NN) -> inside
out (IN) -> out
i (NN) -> i
Where (WRB) -> Where
Connors (NNPS) -> Connors
i (VB) -> i
He (PRP) -> He
wants (VBZ) -> want
to (TO) -> to
stay (VB) -> stay
in (IN) -> in
the (DT) -> the
i (NN) -> i
i (VBP) -> i
Alarm (NNP) -> Alarm
system (NN) -> system
Hey (NNP) -> Hey
May (NNP) -> May
Yeah (NNP) -> Yeah
I (PRP) -> I
feel (VBP) -> feel
kind (NN) -> kind
of (IN) -> of
bad (JJ) -> bad
using (VBG) -> use
Happy (JJ) -> Happy
place (NN) -> place
like (IN) -> like
this (DT) -> this
No (NNP) -> No
no (DT) -> no
no (RB) -> no
He (PRP) -> He
get (VB) -> get
over (IN) -> over
it (PRP) -> it
i (VBZ) -> i
New (NNP) -> New
Yorkers (NNPS) -> Yorkers
i (VBP) -> i
oppose (VBP) -> oppose
the (DT) -> the
renovation (NN) -> renovation
Oh (NNP) -> Oh
sorry (VBZ) -> sorry
So (RB) -> So
this (DT) -> this
is (VBZ) -> be
your (PRP$) -> your
plan (NN) -> plan
Peter (NNP) -> Peter
hm (VBZ) -> hm
No (NNP) -> No
lab (NN) -> lab
no (DT) -> no
facilities (NNS) -> facility
Just (RB) -> Just
performing (VBG) -> perform
miracles (NNS) -> miracle
in (IN) -> in
a (DT) -> a
condominium (NN) -> condominium
hm (NN) -> hm
What (WP) -> What
you (PRP) -> you
gon (VBP) -> gon
na (TO) -> na
cook (VB) -> cook
us (PRP) -> us
some (DT) -> some
cures (NNS) -> cure
and (CC) -> and
some (DT) -> some
frozen (JJ) -> frozen
burritos (NNS) -> burrito
in (IN) -> in
a (DT) -> a
microwave (NN) -> microwave
I (PRP) -> I
could (MD) -> could
go (VB) -> go
for (IN) -> for
a (DT) -> a
burrito (NN) -> burrito
He (PRP) -> He
gon (VBD) -> gon
na (TO) -> na
kill (VB) -> kill
us (PRP) -> us
all (DT) -> all
Well (NNP) -> Well
let (VB) -> let
hope (PRP) -> hope
not (RB) -> not
You (PRP) -> You
up (IN) -> up
first (RB) -> first
Doc (NNP) -> Doc
What (WP) -> What
Hey (NNP) -> Hey
I (PRP) -> I
told (VBD) -> tell
you (PRP) -> you
I (PRP) -> I
do (VBP) -> do
need (VB) -> need
fixing (VBG) -> fix
I (PRP) -> I
do (VBP) -> do
need (VB) -> need
fixing (VBG) -> fix
Especially (RB) -> Especially
by (IN) -> by
a (DT) -> a
teenager (NN) -> teenager
using (VBG) -> use
scraps (NNS) -> scrap
from (IN) -> from
a (DT) -> a
bachelor (NN) -> bachelor
junk (NN) -> junk
drawer (NN) -> drawer
Nah (NNP) -> Nah
nah (RB) -> nah
nah (RB) -> nah
He (PRP) -> He
got (VBD) -> get
something (NN) -> something
back (RB) -> back
there (RB) -> there
I (PRP) -> I
can (MD) -> can
feel (VB) -> feel
it (PRP) -> it
That (IN) -> That
weird (VBZ) -> weird
energy (NN) -> energy
What (WP) -> What
the (DT) -> the
hell (NN) -> hell
is (VBZ) -> be
that (IN) -> that
It (PRP) -> It
a (DT) -> a
fabricator (NN) -> fabricator
It (PRP) -> It
can (MD) -> can
analyze (VB) -> analyze
design (NN) -> design
construct (NN) -> construct
basically (RB) -> basically
anything (NN) -> anything
I (PRP) -> I
thought (VBD) -> think
that (WDT) -> that
was (VBD) -> be
the (DT) -> the
tanning (NN) -> tanning
bed (NN) -> bed
Happy (NNP) -> Happy
broke (VBD) -> break
Look (NNP) -> Look
at (IN) -> at
that (IN) -> that
He (PRP) -> He
gon (VBD) -> gon
na (TO) -> na
kill (VB) -> kill
us (PRP) -> us
all (DT) -> all
Whoa (NNP) -> Whoa
What (WP) -> What
going (VBG) -> go
on (IN) -> on
there (EX) -> there
So (IN) -> So
the (DT) -> the
chip (NN) -> chip
in (IN) -> in
the (DT) -> the
back (NN) -> back
of (IN) -> of
Doc (NNP) -> Doc
neck (NN) -> neck
was (VBD) -> be
designed (VBN) -> design
to (TO) -> to
protect (VB) -> protect
his (PRP$) -> his
brain (NN) -> brain
from (IN) -> from
the (DT) -> the
AI (NNP) -> AI
system (NN) -> system
that (WDT) -> that
controlling (VBG) -> control
these (DT) -> these
tentacles (NNS) -> tentacle
but (CC) -> but
if (IN) -> if
you (PRP) -> you
look (VBP) -> look
here (RB) -> here
the (DT) -> the
chip (NN) -> chip
is (VBZ) -> be
fried (VBN) -> fry
So (IN) -> So
rather (RB) -> rather
than (IN) -> than
him (PRP) -> him
being (VBG) -> be
in (IN) -> in
control (NN) -> control
of (IN) -> of
the (DT) -> the
tentacles (NNS) -> tentacle
the (DT) -> the
tentacles (NNS) -> tentacle
are (VBP) -> be
now (RB) -> now
in (IN) -> in
control (NN) -> control
of (IN) -> of
him (PRP) -> him
Which (NNP) -> Which
I (PRP) -> I
guess (VBD) -> guess
explains (NNS) -> explains
why (WRB) -> why
he (PRP) -> he
is (VBZ) -> be
so (RB) -> so
miserable (JJ) -> miserable
all (PDT) -> all
the (DT) -> the
time (NN) -> time
Thirsty (NNP) -> Thirsty
Well (NNP) -> Well
yes (RB) -> yes
I (PRP) -> I
am (VBP) -> be
thirsty (JJ) -> thirsty
Fresh (NNP) -> Fresh
water (NN) -> water
or (CC) -> or
salt (NN) -> salt
You (PRP) -> You
know (VBP) -> know
because (IN) -> because
you (PRP) -> you
an (DT) -> an
octopus (VBP) -> octopus
What (WP) -> What
Fresh (NNP) -> Fresh
water (NN) -> water
it (PRP) -> it
is (VBZ) -> be
Look (VBN) -> Look
at (IN) -> at
this (DT) -> this
place (NN) -> place
And (CC) -> And
all (PDT) -> all
the (DT) -> the
possibilities (NNS) -> possibility
What (WP) -> What
this (DT) -> this
condo (NN) -> condo
Yeah (NNP) -> Yeah
yeah (VBZ) -> yeah
the (DT) -> the
condo (NN) -> condo
I (PRP) -> I
love (VBP) -> love
the (DT) -> the
whole (JJ) -> whole
open (JJ) -> open
floor (NN) -> floor
plan (NN) -> plan
No (NNP) -> No
No (NNP) -> No
man (NN) -> man
I (PRP) -> I
talking (VBG) -> talk
about (IN) -> about
the (DT) -> the
world (NN) -> world
I (PRP) -> I
kind (NN) -> kind
of (IN) -> of
like (IN) -> like
who (WP) -> who
I (PRP) -> I
am (VBP) -> be
here (RB) -> here
And (CC) -> And
all (DT) -> all
that (WDT) -> that
power (NN) -> power
back (RB) -> back
there (EX) -> there
I (PRP) -> I
could (MD) -> could
be (VB) -> be
so (RB) -> so
much (RB) -> much
more (RBR) -> more
So (RB) -> So
why (WRB) -> why
you (PRP) -> you
come (VBP) -> come
along (IN) -> along
I (PRP) -> I
have (VBP) -> have
a (DT) -> a
daughter (NN) -> daughter
and (CC) -> and
I (PRP) -> I
want (VBP) -> want
to (TO) -> to
see (VB) -> see
her (PRP$) -> her
But (CC) -> But
he (PRP) -> he
not (RB) -> not
gon (VB) -> gon
na (TO) -> na
send (VB) -> send
anyone (NN) -> anyone
home (NN) -> home
till (NN) -> till
he (PRP) -> he
finished (VBD) -> finish
his (PRP$) -> his
little (JJ) -> little
science (NN) -> science
project (NN) -> project
back (RB) -> back
there (RB) -> there
You (PRP) -> You
trust (VBP) -> trust
him (PRP) -> him
I (PRP) -> I
do (VBP) -> do
trust (RB) -> trust
anyone (NN) -> anyone
How (NNP) -> How
you (PRP) -> you
end (VBP) -> end
up (RP) -> up
like (IN) -> like
that (DT) -> that
anyway (RB) -> anyway
Oh (IN) -> Oh
the (DT) -> the
place (NN) -> place
where (WRB) -> where
I (PRP) -> I
worked (VBD) -> work
at (IN) -> at
they (PRP) -> they
were (VBD) -> be
experimenting (VBG) -> experiment
with (IN) -> with
electricity (NN) -> electricity
created (VBN) -> create
by (IN) -> by
living (VBG) -> live
organisms (NNS) -> organism
and (CC) -> and
then (RB) -> then
uh (VB) -> uh
I (PRP) -> I
fell (VBD) -> fell
into (IN) -> into
a (DT) -> a
vat (NN) -> vat
of (IN) -> of
electric (JJ) -> electric
eels (NNS) -> eel
You (PRP) -> You
kidding (VBG) -> kid
I (PRP) -> I
fell (VBD) -> fell
into (IN) -> into
a (DT) -> a
supercollider (NN) -> supercollider
Damn (NNP) -> Damn
Got (NNP) -> Got
ta (RB) -> ta
be (VB) -> be
careful (JJ) -> careful
where (WRB) -> where
you (PRP) -> you
fall (VBP) -> fall
Remarkable (JJ) -> Remarkable
The (DT) -> The
technology (NN) -> technology
and (CC) -> and
you (PRP) -> you
When (WRB) -> When
all (DT) -> all
this (DT) -> this
is (VBZ) -> be
over (IN) -> over
if (IN) -> if
you (PRP) -> you
need (VBP) -> need
a (DT) -> a
job (NN) -> job
and (CC) -> and
you (PRP) -> you
willing (JJ) -> willing
to (TO) -> to
commute (VB) -> commute
to (TO) -> to
another (DT) -> another
universe (NN) -> universe
It (PRP) -> It
worked (VBD) -> work
That (IN) -> That
totally (RB) -> totally
worked (VBN) -> work
I (PRP) -> I
got (VBD) -> get
it (PRP) -> it
I (PRP) -> I
did (VBD) -> do
it (PRP) -> it
Uh (NNP) -> Uh
will (MD) -> will
you (PRP) -> you
send (VB) -> send
him (PRP) -> him
up (RB) -> up
Here (RB) -> Here
we (PRP) -> we
go (VBP) -> go
Sorry (JJ) -> Sorry
Hold (NNP) -> Hold
on (IN) -> on
Doc (NNP) -> Doc
Oh (NNP) -> Oh
will (MD) -> will
these (DT) -> these
humiliations (NNS) -> humiliation
never (RB) -> never
cease (VBP) -> cease
You (PRP) -> You
keep (VB) -> keep
your (PRP$) -> your
science (NN) -> science
fair (NN) -> fair
project (VBP) -> project
away (RB) -> away
from (IN) -> from
me (PRP) -> me
It (PRP) -> It
work (WDT) -> work
Have (NNP) -> Have
faith (NN) -> faith
Says (VBZ) -> Says
the (DT) -> the
reckless (JJ) -> reckless
fool (NN) -> fool
who (WP) -> who
turned (VBD) -> turn
himself (PRP) -> himself
into (IN) -> into
a (DT) -> a
monster (NN) -> monster
Please (NNP) -> Please
stop (VB) -> stop
moving (VBG) -> move
your (PRP$) -> your
head (NN) -> head
Hold (NNP) -> Hold
still (RB) -> still
Do (VBP) -> Do
you (PRP) -> you
dare (VB) -> dare
Ugh (NNP) -> Ugh
I (PRP) -> I
swear (VBP) -> swear
when (WRB) -> when
I (PRP) -> I
get (VBP) -> get
out (IN) -> out
of (IN) -> of
this (DT) -> this
we (PRP) -> we
gon (VBP) -> gon
na (TO) -> na
rip (VB) -> rip
you (PRP) -> you
a (DT) -> a
new (JJ) -> new
Doc (NNP) -> Doc
Doc (NNP) -> Doc
Doc (NNP) -> Doc
Octav (NNP) -> Octav
It (PRP) -> It
so (RB) -> so
quiet (JJ) -> quiet
Those (DT) -> Those
voices (NNS) -> voice
inside (IN) -> inside
my (PRP$) -> my
head (NN) -> head
I (PRP) -> I
almost (RB) -> almost
forgotten (VBP) -> forget
Otto (NNP) -> Otto
Yes (NNP) -> Yes
Norman (NNP) -> Norman
It (PRP) -> It
me (PRP) -> me
Would (MD) -> Would
you (PRP) -> you
look (VB) -> look
at (IN) -> at
that (DT) -> that
I (PRP) -> I
grateful (VBP) -> grateful
dear (JJ) -> dear
boy (NN) -> boy
Truly (NNP) -> Truly
Yeah (NNP) -> Yeah
you (PRP) -> you
welcome (VBP) -> welcome
How (WRB) -> How
can (MD) -> can
I (PRP) -> I
help (VB) -> help
i (VB) -> i
This (DT) -> This
is (VBZ) -> be
Peter (NNP) -> Peter
Leave (NNP) -> Leave
a (DT) -> a
Uh (NNP) -> Uh
yeah (NN) -> yeah
Peter (NNP) -> Peter
this (DT) -> this
is (VBZ) -> be
Happy (JJ) -> Happy
I (PRP) -> I
accessed (VBD) -> access
my (PRP$) -> my
doorbell (NN) -> doorbell
camera (NN) -> camera
Who (WP) -> Who
are (VBP) -> be
those (DT) -> those
guys (NNS) -> guy
huh (VBP) -> huh
Is (VBZ) -> Is
that (IN) -> that
a (DT) -> a
cyborg (NN) -> cyborg
You (PRP) -> You
bring (VBP) -> bring
a (DT) -> a
cyborg (NN) -> cyborg
with (IN) -> with
robot (JJ) -> robot
legs (NNS) -> leg
into (IN) -> into
my (PRP$) -> my
house (NN) -> house
Was (VBD) -> Was
one (CD) -> one
of (IN) -> of
the (DT) -> the
guys (NNS) -> guy
made (VBN) -> make
of (IN) -> of
mud (NN) -> mud
What (WP) -> What
going (VBG) -> go
on (IN) -> on
Call (NNP) -> Call
me (PRP) -> me
How (WRB) -> How
does (VBZ) -> do
it (PRP) -> it
feel (VB) -> feel
Norman (NNP) -> Norman
You (PRP) -> You
about (IN) -> about
to (TO) -> to
become (VB) -> become
whole (JJ) -> whole
again (RB) -> again
No (RB) -> No
more (JJR) -> more
darker (NN) -> darker
half (NN) -> half
Just (NNP) -> Just
you (PRP) -> you
Just (VBP) -> Just
me (PRP) -> me
Okay (NNP) -> Okay
um (VBD) -> um
It (PRP) -> It
just (RB) -> just
goes (VBZ) -> go
right (RB) -> right
here (RB) -> here
This (DT) -> This
That (WDT) -> That
should (MD) -> should
be (VB) -> be
drawing (VBG) -> draw
power (NN) -> power
now (RB) -> now
I (PRP) -> I
gon (VBP) -> gon
na (TO) -> na
come (VB) -> come
back (RB) -> back
in (IN) -> in
a (DT) -> a
second (JJ) -> second
to (TO) -> to
check (VB) -> check
but (CC) -> but
keep (VB) -> keep
an (DT) -> an
eye (NN) -> eye
on (IN) -> on
the (DT) -> the
lights (NNS) -> light
When (WRB) -> When
they (PRP) -> they
all (DT) -> all
green (VBP) -> green
it (PRP) -> it
means (VBZ) -> mean
the (DT) -> the
electricity (NN) -> electricity
in (IN) -> in
your (PRP$) -> your
body (NN) -> body
dissipated (VBD) -> dissipate
Well (NNP) -> Well
not (RB) -> not
all (DT) -> all
of (IN) -> of
the (DT) -> the
electricity (NN) -> electricity
You (PRP) -> You
need (VBP) -> need
electricity (NN) -> electricity
for (IN) -> for
your (PRP$) -> your
brain (NN) -> brain
to (TO) -> to
function (VB) -> function
Your (NNP) -> Your
nervous (JJ) -> nervous
system (NN) -> system
is (VBZ) -> be
I (PRP) -> I
not (RB) -> not
really (RB) -> really
sure (JJ) -> sure
why (WRB) -> why
explaining (VBG) -> explain
electricity (NN) -> electricity
to (TO) -> to
you (PRP) -> you
Yeah (VBP) -> Yeah
can (MD) -> can
I (PRP) -> I
ask (VB) -> ask
you (PRP) -> you
a (DT) -> a
question (NN) -> question
Sure (NNP) -> Sure
Are (NNP) -> Are
these (DT) -> these
your (PRP$) -> your
Legos (NNP) -> Legos
Uh (NNP) -> Uh
I (PRP) -> I
got (VBD) -> get
ta (RB) -> ta
go (VB) -> go
I (PRP) -> I
be (VB) -> be
back (RB) -> back
Something (NNP) -> Something
feels (NNS) -> feel
off (RP) -> off
What (WP) -> What
do (VBP) -> do
you (PRP) -> you
mean (VB) -> mean
I (PRP) -> I
do (VBP) -> do
like (IN) -> like
this (DT) -> this
Leave (NNP) -> Leave
it (PRP) -> it
alone (VBD) -> alone
The (DT) -> The
sooner (NN) -> sooner
you (PRP) -> you
guys (VBP) -> guy
get (VB) -> get
through (IN) -> through
this (DT) -> this
the (DT) -> the
sooner (NN) -> sooner
we (PRP) -> we
go (VBP) -> go
home (RB) -> home
Well (RB) -> Well
where (WRB) -> where
is (VBZ) -> be
